u,v,weight,sign,SIP,SIN,SDP,SDN,Uncommon,SIPV,SINV,SDPV,SDNV,UncommonV
2528.0,1243.0,0.004800000000000002,P,1,2,15,0,2,14,0,24,0,11
2528.0,2777.0,0.0261,P,1,2,15,0,2,0,0,0,0,4
2528.0,3232.0,0.012199999999999999,P,1,2,15,0,2,0,0,6,0,9
2528.0,5084.0,0.0103,P,1,2,15,0,2,3,3,5,0,4
2528.0,3541.0,0.015099999999999999,P,1,2,15,0,2,8,1,17,0,1
3613.0,4084.0,0.0403,P,17,12,104,5,16,0,0,4,0,0
3613.0,140.0,0.04,P,17,12,104,5,16,1,0,11,0,8
3613.0,3775.0,0.0288,P,17,12,104,5,16,4,1,17,0,2
3613.0,4566.0,-0.015099999999999999,N,17,12,104,5,16,0,0,0,0,0
3613.0,2609.0,0.0538,P,17,12,104,5,16,5,1,61,1,15
3613.0,470.0,0.0342,P,17,12,104,5,16,26,7,62,5,37
3613.0,3585.0,0.0737,P,17,12,104,5,16,0,0,2,0,0
3613.0,4736.0,0.015099999999999999,P,17,12,104,5,16,0,0,0,0,0
3613.0,4927.0,0.040600000000000004,P,17,12,104,5,16,0,0,0,0,0
3613.0,2432.0,0.0053,P,17,12,104,5,16,0,1,2,0,7
3613.0,577.0,0.0502,P,17,12,104,5,16,0,0,0,0,0
3613.0,5559.0,0.0412,P,17,12,104,5,16,0,0,0,0,1
3613.0,1235.0,0.0375,P,17,12,104,5,16,0,0,17,0,17
3613.0,4156.0,0.0164,P,17,12,104,5,16,0,0,1,0,0
3613.0,3065.0,0.0208,P,17,12,104,5,16,0,0,0,0,0
3613.0,3743.0,0.0337,P,17,12,104,5,16,0,0,0,0,0
3613.0,4054.0,-0.0027,N,17,12,104,5,16,0,0,1,0,0
3613.0,2770.0,0.0385,P,17,12,104,5,16,1,0,28,0,1
3613.0,2726.0,0.017599999999999998,P,17,12,104,5,16,1,0,8,0,7
3613.0,2302.0,0.008,P,17,12,104,5,16,0,0,4,0,3
3613.0,1648.0,0.06670000000000001,P,17,12,104,5,16,1,0,1,0,4
3613.0,286.0,-0.0261,N,17,12,104,5,16,9,0,28,0,5
3613.0,5930.0,0.019300000000000005,P,17,12,104,5,16,0,0,0,0,0
3613.0,4620.0,-0.0247,N,17,12,104,5,16,0,0,0,0,0
3613.0,3357.0,0.0035000000000000005,P,17,12,104,5,16,0,0,0,0,0
3613.0,2023.0,0.046200000000000005,P,17,12,104,5,16,6,8,30,0,13
3613.0,6812.0,0.0293,P,17,12,104,5,16,0,0,0,0,0
3613.0,550.0,0.045700000000000005,P,17,12,104,5,16,5,5,14,1,16
3613.0,1491.0,0.0432,P,17,12,104,5,16,0,0,5,0,1
3613.0,4820.0,-0.0058000000000000005,N,17,12,104,5,16,0,0,0,0,0
3613.0,2923.0,0.014000000000000002,P,17,12,104,5,16,0,0,0,0,4
3613.0,3216.0,0.08,P,17,12,104,5,16,0,0,3,0,1
3613.0,703.0,0.004800000000000002,P,17,12,104,5,16,0,0,0,0,0
3613.0,3288.0,0.0227,P,17,12,104,5,16,0,0,0,0,0
3613.0,2528.0,0.073,P,17,12,104,5,16,1,2,15,0,2
3613.0,3691.0,0.013000000000000001,P,17,12,104,5,16,2,0,12,1,3
3613.0,4128.0,0.041999999999999996,P,17,12,104,5,16,0,0,2,2,0
3613.0,4741.0,0.0732,P,17,12,104,5,16,0,0,0,0,0
3613.0,352.0,0.075,P,17,12,104,5,16,0,0,3,0,2
3613.0,4155.0,0.014199999999999999,P,17,12,104,5,16,4,19,3,0,0
3613.0,321.0,0.030699999999999998,P,17,12,104,5,16,0,3,5,0,5
3613.0,1863.0,0.0256,P,17,12,104,5,16,11,13,99,5,26
3613.0,738.0,0.0293,P,17,12,104,5,16,0,0,7,0,4
3613.0,4856.0,0.0706,P,17,12,104,5,16,0,0,2,0,3
3613.0,4513.0,-0.0214,N,17,12,104,5,16,3,0,0,0,0
3613.0,1115.0,0.0762,P,17,12,104,5,16,33,28,97,18,26
3613.0,3839.0,-0.004599999999999999,N,17,12,104,5,16,0,0,0,0,1
3613.0,3679.0,-0.0166,N,17,12,104,5,16,0,1,3,0,3
3613.0,3736.0,0.013900000000000001,P,17,12,104,5,16,2,0,2,0,0
3613.0,4991.0,-0.013300000000000001,N,17,12,104,5,16,0,0,0,0,0
3613.0,3374.0,0.0222,P,17,12,104,5,16,0,0,0,0,1
3613.0,3860.0,0.0099,P,17,12,104,5,16,0,0,3,0,3
3613.0,39.0,0.021899999999999996,P,17,12,104,5,16,14,1,58,1,10
3613.0,3791.0,0.0046,P,17,12,104,5,16,0,0,6,0,2
3613.0,4336.0,0.0162,P,17,12,104,5,16,0,0,1,1,2
3613.0,2510.0,0.0481,P,17,12,104,5,16,0,3,7,1,1
3613.0,4798.0,0.0225,P,17,12,104,5,16,0,0,0,0,0
3613.0,5371.0,0.0492,P,17,12,104,5,16,0,0,0,0,0
3613.0,3002.0,0.0429,P,17,12,104,5,16,1,0,3,0,0
3613.0,3700.0,0.0787,P,17,12,104,5,16,12,12,58,0,2
3613.0,5451.0,0.0432,P,17,12,104,5,16,1,0,1,0,1
3613.0,3501.0,0.0161,P,17,12,104,5,16,0,0,7,0,1
3613.0,3572.0,0.004999999999999999,P,17,12,104,5,16,0,0,0,0,1
3613.0,4002.0,0.0474,P,17,12,104,5,16,0,0,1,0,1
3613.0,5851.0,0.0474,P,17,12,104,5,16,0,0,0,0,0
3613.0,6133.0,0.0257,P,17,12,104,5,16,0,0,0,0,0
3613.0,1091.0,-0.005200000000000001,N,17,12,104,5,16,0,1,0,0,1
3613.0,3923.0,-0.009300000000000001,N,17,12,104,5,16,0,0,0,0,1
3613.0,332.0,0.03635000000000001,P,17,12,104,5,16,0,0,2,0,1
3271.0,1726.0,0.026600000000000002,P,0,0,0,0,2,0,0,0,1,0
3271.0,910.0,0.013900000000000001,P,0,0,0,0,2,8,0,8,0,2
4156.0,4536.0,0.008499999999999999,P,0,0,1,0,0,5,0,6,0,1
2799.0,2785.0,0.0458,P,4,0,14,0,1,0,0,0,0,0
2799.0,309.0,0.0208,P,4,0,14,0,1,8,5,86,3,5
2799.0,2488.0,0.004299999999999998,P,4,0,14,0,1,5,0,13,0,2
2799.0,2318.0,0.040600000000000004,P,4,0,14,0,1,0,0,1,0,0
2799.0,1881.0,0.06470000000000001,P,4,0,14,0,1,0,0,9,0,3
2799.0,4025.0,0.0213,P,4,0,14,0,1,0,1,0,0,0
2799.0,980.0,0.036699999999999997,P,4,0,14,0,1,1,0,10,0,2
2799.0,2230.0,0.057699999999999994,P,4,0,14,0,1,0,0,26,0,3
2799.0,155.0,0.0211,P,4,0,14,0,1,2,1,8,2,6
1997.0,95.0,0.017,P,0,0,0,0,3,0,0,2,0,4
1997.0,3077.0,0.0177,P,0,0,0,0,3,0,0,0,0,0
1997.0,3732.0,0.0225,P,0,0,0,0,3,0,0,1,0,0
3028.0,1880.0,0.0375,P,1,0,4,0,2,1,0,21,0,5
3028.0,140.0,0.0199,P,1,0,4,0,2,1,0,11,0,8
3028.0,2488.0,0.007600000000000001,P,1,0,4,0,2,5,0,13,0,2
3028.0,4083.0,0.001100000000000001,P,1,0,4,0,2,0,0,1,0,2
4025.0,3162.0,-0.0085,N,0,1,0,0,0,1,0,0,0,1
3860.0,3077.0,-0.019700000000000002,N,0,0,3,0,3,0,0,0,0,0
3860.0,336.0,0.0195,P,0,0,3,0,3,0,0,16,0,16
3860.0,5804.0,0.0221,P,0,0,3,0,3,0,0,0,0,0
3860.0,3374.0,0.06720000000000001,P,0,0,3,0,3,0,0,0,0,1
3860.0,3756.0,0.014599999999999998,P,0,0,3,0,3,4,1,10,0,2
2719.0,2488.0,0.0263,P,0,0,0,0,3,5,0,13,0,2
2719.0,202.0,0.0787,P,0,0,0,0,3,2,0,8,0,19
2719.0,2525.0,0.04,P,0,0,0,0,3,0,0,0,0,1
300.0,96.0,0.017599999999999998,P,1,0,7,0,3,2,0,6,0,12
300.0,1244.0,0.0201,P,1,0,7,0,3,0,0,0,0,0
300.0,1499.0,0.041999999999999996,P,1,0,7,0,3,0,0,5,0,6
300.0,2442.0,0.027800000000000002,P,1,0,7,0,3,0,0,0,0,0
300.0,27.0,0.0298,P,1,0,7,0,3,5,1,33,0,7
300.0,258.0,0.0127,P,1,0,7,0,3,0,0,1,0,1
3763.0,2785.0,0.0016,P,0,0,1,0,3,0,0,0,0,0
3763.0,2451.0,0.023100000000000002,P,0,0,1,0,3,0,0,1,0,0
3763.0,783.0,0.0744,P,0,0,1,0,3,0,0,2,0,1
3763.0,3692.0,0.05739999999999999,P,0,0,1,0,3,2,2,9,2,9
2823.0,4044.0,0.0026000000000000007,P,2,0,11,0,4,0,0,0,0,0
2823.0,623.0,0.0744,P,2,0,11,0,4,0,1,1,0,1
2823.0,39.0,0.0288,P,2,0,11,0,4,14,1,58,1,10
2823.0,3692.0,0.062,P,2,0,11,0,4,2,2,9,2,9
2823.0,918.0,0.0369,P,2,0,11,0,4,8,1,53,5,2
2823.0,2234.0,0.020499999999999997,P,2,0,11,0,4,0,0,1,0,2
2823.0,3891.0,0.0024000000000000002,P,2,0,11,0,4,0,0,2,0,0
2823.0,4831.0,0.007000000000000001,P,2,0,11,0,4,0,0,0,0,0
2823.0,3746.0,0.0004999999999999998,P,2,0,11,0,4,0,0,0,0,0
2823.0,911.0,0.0219,P,2,0,11,0,4,2,1,5,0,3
2823.0,1445.0,0.009600000000000001,P,2,0,11,0,4,4,0,5,0,1
2823.0,3286.0,0.0094,P,2,0,11,0,4,0,0,4,0,0
2823.0,2808.0,0.01,P,2,0,11,0,4,0,0,1,0,0
512.0,110.0,0.011,P,1,0,7,0,0,1,0,19,0,4
512.0,1499.0,0.0422,P,1,0,7,0,0,0,0,5,0,6
512.0,1970.0,0.015,P,1,0,7,0,0,0,0,0,0,0
512.0,407.0,0.0314,P,1,0,7,0,0,0,0,0,0,0
2499.0,2498.0,-0.0222,N,0,0,0,0,1,0,0,0,0,0
2888.0,2659.0,0.0492,P,1,0,5,0,1,11,12,12,7,4
2888.0,2768.0,0.0631,P,1,0,5,0,1,2,0,6,0,5
2888.0,1438.0,0.041999999999999996,P,1,0,5,0,1,1,1,7,0,3
2888.0,2676.0,0.0351,P,1,0,5,0,1,2,0,7,0,3
2888.0,180.0,0.029699999999999997,P,1,0,5,0,1,15,8,53,2,7
605.0,1296.0,-0.0128,N,2,11,25,1,3,0,1,5,0,4
605.0,4265.0,0.0643,P,2,11,25,1,3,0,0,1,0,0
605.0,332.0,0.0492,P,2,11,25,1,3,0,0,2,0,1
605.0,2633.0,-0.008,N,2,11,25,1,3,0,0,1,0,1
605.0,3868.0,0.003,P,2,11,25,1,3,0,0,0,0,1
605.0,6621.0,0.0328,P,2,11,25,1,3,0,0,0,0,0
605.0,2923.0,0.0132,P,2,11,25,1,3,0,0,0,0,4
605.0,1921.0,0.0368,P,2,11,25,1,3,14,5,43,2,11
605.0,2632.0,-0.0247,N,2,11,25,1,3,0,0,1,0,0
605.0,1951.0,0.0529,P,2,11,25,1,3,6,1,23,0,5
605.0,1988.0,0.0624,P,2,11,25,1,3,0,0,3,1,1
605.0,734.0,0.0787,P,2,11,25,1,3,1,1,10,1,4
605.0,224.0,-0.0225,N,2,11,25,1,3,1,0,0,1,3
605.0,1032.0,-0.010199999999999999,N,2,11,25,1,3,0,2,8,0,1
605.0,493.0,0.014700000000000001,P,2,11,25,1,3,2,0,22,0,2
605.0,1664.0,0.010400000000000001,P,2,11,25,1,3,1,0,5,0,2
605.0,3791.0,-0.0268,N,2,11,25,1,3,0,0,6,0,2
605.0,2323.0,-0.0375,N,2,11,25,1,3,0,0,4,0,0
605.0,703.0,0.009999999999999997,P,2,11,25,1,3,0,0,0,0,0
605.0,259.0,0.08249999999999999,P,2,11,25,1,3,22,5,128,5,14
605.0,1876.0,0.0333,P,2,11,25,1,3,0,0,1,0,4
605.0,4083.0,0.0643,P,2,11,25,1,3,0,0,1,0,2
605.0,3344.0,0.0744,P,2,11,25,1,3,0,0,0,0,1
605.0,5930.0,-0.0173,N,2,11,25,1,3,0,0,0,0,0
605.0,4317.0,0.0744,P,2,11,25,1,3,0,0,0,0,0
605.0,3613.0,0.018800000000000004,P,2,11,25,1,3,17,12,104,5,16
1949.0,2510.0,0.0316,P,2,1,7,0,4,0,3,7,1,1
1949.0,427.0,-0.018600000000000002,N,2,1,7,0,4,3,0,12,0,2
1949.0,2187.0,0.0055,P,2,1,7,0,4,0,0,0,0,3
1949.0,376.0,0.008999999999999998,P,2,1,7,0,4,14,7,154,16,0
1949.0,3175.0,0.0623,P,2,1,7,0,4,0,0,1,0,0
1949.0,4279.0,0.010299999999999998,P,2,1,7,0,4,0,0,0,0,0
1949.0,3930.0,0.013000000000000001,P,2,1,7,0,4,3,0,8,0,1
1949.0,592.0,0.039900000000000005,P,2,1,7,0,4,0,0,0,0,1
1949.0,3868.0,0.0046,P,2,1,7,0,4,0,0,0,0,1
1949.0,3959.0,0.016900000000000002,P,2,1,7,0,4,0,0,0,0,1
1949.0,3884.0,0.0252,P,2,1,7,0,4,1,0,1,0,2
3946.0,605.0,0.0028000000000000013,P,1,0,1,0,0,2,11,25,1,3
183.0,425.0,0.046200000000000005,P,0,0,2,0,3,0,0,5,0,0
183.0,515.0,0.036199999999999996,P,0,0,2,0,3,0,0,0,0,0
183.0,144.0,0.0158,P,0,0,2,0,3,0,0,0,0,0
183.0,322.0,0.0353,P,0,0,2,0,3,0,0,12,0,1
183.0,346.0,0.053700000000000005,P,0,0,2,0,3,1,0,10,0,5
3175.0,1820.0,0.0679,P,0,0,1,0,0,1,0,11,0,4
2164.0,2400.0,-0.006600000000000002,N,0,0,2,0,1,0,1,0,0,2
2164.0,220.0,0.0441,P,0,0,2,0,1,2,0,7,0,2
195.0,31.0,-0.010199999999999997,N,0,6,0,2,0,1,0,19,0,1
195.0,954.0,-0.0126,N,0,6,0,2,0,0,0,0,0,0
4265.0,297.0,0.059899999999999995,P,0,0,1,0,0,6,5,41,4,23
1413.0,2458.0,0.0375,P,0,0,9,0,0,0,0,2,1,4
1413.0,455.0,0.0381,P,0,0,9,0,0,0,3,0,2,3
1413.0,2012.0,0.013600000000000001,P,0,0,9,0,0,0,1,2,0,4
1413.0,732.0,0.0216,P,0,0,9,0,0,1,2,4,2,3
1413.0,385.0,0.0429,P,0,0,9,0,0,0,0,7,0,4
3833.0,3457.0,0.0316,P,0,0,1,0,3,0,0,0,0,1
3833.0,6636.0,-0.0196,N,0,0,1,0,3,0,0,0,0,0
3833.0,5737.0,0.0225,P,0,0,1,0,3,0,0,0,0,1
3833.0,6090.0,-0.0010000000000000007,N,0,0,1,0,3,0,0,0,0,1
3162.0,4027.0,0.020200000000000003,P,1,0,0,0,1,0,0,0,0,1
3162.0,932.0,0.029699999999999997,P,1,0,0,0,1,0,0,0,0,0
133.0,2292.0,0.032600000000000004,P,6,4,27,1,16,0,0,0,0,1
133.0,550.0,-0.009600000000000001,N,6,4,27,1,16,5,5,14,1,16
133.0,1445.0,0.0035000000000000005,P,6,4,27,1,16,4,0,5,0,1
133.0,605.0,-0.0263,N,6,4,27,1,16,2,11,25,1,3
133.0,3982.0,0.002300000000000001,P,6,4,27,1,16,1,0,1,0,9
133.0,1091.0,0.013900000000000001,P,6,4,27,1,16,0,1,0,0,1
133.0,4682.0,0.0126,P,6,4,27,1,16,0,0,0,0,0
133.0,2136.0,0.0033,P,6,4,27,1,16,7,5,15,2,8
133.0,1622.0,0.006899999999999999,P,6,4,27,1,16,2,0,3,0,0
133.0,3737.0,0.0126,P,6,4,27,1,16,0,1,4,1,1
133.0,3746.0,0.0070999999999999995,P,6,4,27,1,16,0,0,0,0,0
133.0,4395.0,0.0247,P,6,4,27,1,16,0,0,1,0,0
133.0,4146.0,0.016399999999999998,P,6,4,27,1,16,0,0,0,0,0
133.0,1272.0,0.0153,P,6,4,27,1,16,0,0,2,0,0
133.0,1584.0,-0.002599999999999997,N,6,4,27,1,16,1,0,2,0,2
133.0,1908.0,0.0526,P,6,4,27,1,16,5,0,50,0,5
133.0,5464.0,0.0032,P,6,4,27,1,16,0,0,0,0,3
133.0,1924.0,0.033800000000000004,P,6,4,27,1,16,0,5,12,0,2
133.0,202.0,0.0317,P,6,4,27,1,16,2,0,8,0,19
133.0,1181.0,-0.026600000000000002,N,6,4,27,1,16,0,0,0,0,0
133.0,1809.0,0.0049,P,6,4,27,1,16,7,2,45,3,2
133.0,3652.0,0.02175,P,6,4,27,1,16,3,0,10,0,13
133.0,2598.0,0.0369,P,6,4,27,1,16,4,1,39,1,9
133.0,1629.0,0.028599999999999997,P,6,4,27,1,16,0,0,4,0,8
133.0,3541.0,0.02,P,6,4,27,1,16,8,1,17,0,1
133.0,931.0,0.0356,P,6,4,27,1,16,0,0,5,0,1
133.0,2885.0,0.05739999999999999,P,6,4,27,1,16,2,1,11,4,5
133.0,2776.0,0.0386,P,6,4,27,1,16,0,0,0,0,2
133.0,4741.0,0.019200000000000002,P,6,4,27,1,16,0,0,0,0,0
133.0,3946.0,0.0055,P,6,4,27,1,16,1,0,1,0,0
133.0,2111.0,-0.0301,N,6,4,27,1,16,4,1,8,0,7
133.0,211.0,-0.0241,N,6,4,27,1,16,1,0,7,0,3
133.0,3840.0,-0.0103,N,6,4,27,1,16,0,0,1,0,3
133.0,339.0,0.020499999999999997,P,6,4,27,1,16,0,3,1,2,0
133.0,975.0,0.0067,P,6,4,27,1,16,0,0,1,0,6
133.0,4155.0,0.0218,P,6,4,27,1,16,4,19,3,0,0
133.0,5909.0,0.0215,P,6,4,27,1,16,0,0,0,0,0
133.0,594.0,0.0132,P,6,4,27,1,16,0,0,6,0,7
133.0,4582.0,-0.0306,N,6,4,27,1,16,0,0,0,0,1
133.0,4798.0,0.00395,P,6,4,27,1,16,0,0,0,0,0
133.0,2785.0,0.0421,P,6,4,27,1,16,0,0,0,0,0
2530.0,1196.0,0.056499999999999995,P,0,0,0,0,1,0,0,7,0,0
1454.0,4701.0,0.0031,P,2,3,33,0,32,0,0,4,0,7
1454.0,3672.0,0.029599999999999998,P,2,3,33,0,32,0,0,0,0,0
1454.0,1578.0,0.0375,P,2,3,33,0,32,0,0,0,0,5
1454.0,1384.0,0.016300000000000002,P,2,3,33,0,32,2,0,3,0,3
1454.0,243.0,0.0106,P,2,3,33,0,32,1,0,2,0,1
1454.0,577.0,0.0129,P,2,3,33,0,32,0,0,0,0,0
1454.0,6600.0,-0.009600000000000001,N,2,3,33,0,32,0,0,0,0,2
1454.0,2470.0,0.0316,P,2,3,33,0,32,0,0,3,0,0
1454.0,4995.0,0.018600000000000002,P,2,3,33,0,32,3,1,9,1,5
1454.0,8142.0,0.018099999999999998,P,2,3,33,0,32,0,0,0,0,0
1454.0,626.0,0.0492,P,2,3,33,0,32,0,0,4,1,12
1454.0,427.0,-0.0072,N,2,3,33,0,32,3,0,12,0,2
1454.0,4467.0,0.0492,P,2,3,33,0,32,0,0,0,0,0
1454.0,319.0,0.0368,P,2,3,33,0,32,3,1,10,0,4
1454.0,2972.0,0.026000000000000002,P,2,3,33,0,32,0,1,2,1,1
1454.0,7354.0,0.041999999999999996,P,2,3,33,0,32,0,0,0,0,0
1454.0,602.0,0.0508,P,2,3,33,0,32,0,0,0,0,2
1454.0,4164.0,0.0385,P,2,3,33,0,32,1,0,1,0,2
1454.0,946.0,0.0109,P,2,3,33,0,32,0,1,2,0,0
1454.0,2120.0,0.041999999999999996,P,2,3,33,0,32,0,0,0,0,1
1454.0,2313.0,0.0072,P,2,3,33,0,32,1,0,16,0,8
1454.0,2527.0,0.014400000000000001,P,2,3,33,0,32,2,3,16,0,1
1454.0,57.0,0.0435,P,2,3,33,0,32,35,4,198,1,37
1454.0,4199.0,0.02585,P,2,3,33,0,32,1,0,8,0,3
1454.0,2149.0,0.0107,P,2,3,33,0,32,0,0,0,0,1
1454.0,5018.0,0.0038999999999999994,P,2,3,33,0,32,4,0,11,0,6
1454.0,5415.0,0.032600000000000004,P,2,3,33,0,32,0,0,0,0,0
1454.0,6072.0,0.0615,P,2,3,33,0,32,0,0,0,0,1
1454.0,6771.0,0.005100000000000002,P,2,3,33,0,32,1,0,10,0,1
1454.0,2286.0,0.0744,P,2,3,33,0,32,0,0,1,0,3
1454.0,5084.0,0.036699999999999997,P,2,3,33,0,32,3,3,5,0,4
1454.0,3700.0,0.0313,P,2,3,33,0,32,12,12,58,0,2
1454.0,336.0,0.041999999999999996,P,2,3,33,0,32,0,0,16,0,16
1454.0,5223.0,0.059199999999999996,P,2,3,33,0,32,0,0,0,0,0
1454.0,1451.0,0.0485,P,2,3,33,0,32,0,0,8,0,3
1454.0,1390.0,0.0444,P,2,3,33,0,32,1,0,2,0,1
1454.0,5171.0,0.027800000000000002,P,2,3,33,0,32,0,0,0,0,1
1454.0,6175.0,0.059199999999999996,P,2,3,33,0,32,1,0,5,0,2
1454.0,4523.0,0.0512,P,2,3,33,0,32,0,0,0,0,0
1454.0,7839.0,-0.0306,N,2,3,33,0,32,0,0,0,0,0
1454.0,3523.0,0.0187,P,2,3,33,0,32,0,0,2,0,1
1454.0,2510.0,0.0293,P,2,3,33,0,32,0,3,7,1,1
1454.0,4367.0,0.06999999999999999,P,2,3,33,0,32,0,0,4,0,1
1454.0,5162.0,0.0524,P,2,3,33,0,32,0,0,2,0,0
1454.0,2755.0,0.0623,P,2,3,33,0,32,0,0,2,1,4
1454.0,5674.0,0.0011000000000000005,P,2,3,33,0,32,0,0,0,0,1
1454.0,3705.0,0.014900000000000002,P,2,3,33,0,32,2,0,3,0,3
1454.0,3874.0,0.0293,P,2,3,33,0,32,0,0,0,0,0
1454.0,929.0,0.0529,P,2,3,33,0,32,5,1,17,0,4
1454.0,3482.0,0.0333,P,2,3,33,0,32,0,2,2,0,2
1454.0,3675.0,0.0264,P,2,3,33,0,32,0,0,3,1,2
1454.0,2214.0,0.0441,P,2,3,33,0,32,2,1,7,3,34
1454.0,4798.0,0.0439,P,2,3,33,0,32,0,0,0,0,0
1454.0,3732.0,0.040799999999999996,P,2,3,33,0,32,0,0,1,0,0
1454.0,238.0,0.0185,P,2,3,33,0,32,2,0,1,0,1
1454.0,3959.0,0.02,P,2,3,33,0,32,0,0,0,0,1
4086.0,4489.0,0.0142,P,0,0,2,0,0,0,0,0,0,0
3990.0,4007.0,0.041999999999999996,P,0,0,0,0,1,0,0,1,0,0
1144.0,1600.0,0.0085,P,1,0,4,0,4,1,3,12,0,18
1144.0,376.0,0.0328,P,1,0,4,0,4,14,7,154,16,0
1144.0,1782.0,0.011899999999999999,P,1,0,4,0,4,0,0,0,1,0
1144.0,6882.0,0.014800000000000002,P,1,0,4,0,4,0,0,0,0,0
1144.0,4354.0,0.0524,P,1,0,4,0,4,0,0,0,0,0
1144.0,2528.0,0.0215,P,1,0,4,0,4,1,2,15,0,2
1144.0,297.0,0.024900000000000005,P,1,0,4,0,4,6,5,41,4,23
1144.0,2676.0,0.020499999999999997,P,1,0,4,0,4,2,0,7,0,3
2840.0,2136.0,-0.005299999999999999,N,0,0,0,0,2,7,5,15,2,8
2840.0,5397.0,0.0236,P,0,0,0,0,2,1,2,2,0,7
39.0,1809.0,0.0086,P,14,1,58,1,10,7,2,45,3,2
39.0,4353.0,0.0137,P,14,1,58,1,10,0,0,0,0,0
39.0,3512.0,0.014900000000000002,P,14,1,58,1,10,0,0,0,0,0
39.0,3700.0,0.023100000000000002,P,14,1,58,1,10,12,12,58,0,2
39.0,875.0,0.0339,P,14,1,58,1,10,4,6,14,0,11
39.0,910.0,0.013533333333333333,P,14,1,58,1,10,8,0,8,0,2
39.0,2183.0,0.027700000000000002,P,14,1,58,1,10,0,0,1,0,1
39.0,424.0,-0.0026,N,14,1,58,1,10,0,1,1,0,1
39.0,1880.0,0.0017000000000000001,P,14,1,58,1,10,1,0,21,0,5
39.0,25.0,0.016300000000000002,P,14,1,58,1,10,2,0,3,0,0
39.0,3891.0,0.0167,P,14,1,58,1,10,0,0,2,0,0
39.0,133.0,0.024399999999999998,P,14,1,58,1,10,6,4,27,1,16
39.0,2823.0,0.0247,P,14,1,58,1,10,2,0,11,0,4
39.0,2023.0,0.027600000000000003,P,14,1,58,1,10,6,8,30,0,13
39.0,1226.0,0.0327,P,14,1,58,1,10,0,1,1,0,2
39.0,65.0,0.0094,P,14,1,58,1,10,0,0,0,0,0
39.0,3193.0,0.0317,P,14,1,58,1,10,0,0,0,0,0
39.0,2313.0,0.0127,P,14,1,58,1,10,1,0,16,0,8
39.0,605.0,0.0121,P,14,1,58,1,10,2,11,25,1,3
39.0,984.0,0.026000000000000002,P,14,1,58,1,10,0,0,0,0,0
39.0,2858.0,0.0269,P,14,1,58,1,10,3,2,3,1,3
39.0,3216.0,0.0103,P,14,1,58,1,10,0,0,3,0,1
39.0,4155.0,0.0222,P,14,1,58,1,10,4,19,3,0,0
39.0,2770.0,0.014599999999999998,P,14,1,58,1,10,1,0,28,0,1
39.0,5.0,0.0047,P,14,1,58,1,10,2,1,10,0,3
39.0,2797.0,-0.007899999999999999,N,14,1,58,1,10,2,2,3,1,4
39.0,821.0,0.0355,P,14,1,58,1,10,11,12,53,10,7
39.0,1556.0,0.0064,P,14,1,58,1,10,0,0,2,0,1
39.0,208.0,0.022399999999999996,P,14,1,58,1,10,6,2,26,1,16
39.0,2655.0,0.0301,P,14,1,58,1,10,0,1,8,0,7
39.0,2484.0,0.02325,P,14,1,58,1,10,0,0,0,0,0
39.0,3835.0,-0.001899999999999999,N,14,1,58,1,10,1,0,1,0,4
39.0,106.0,0.015999999999999997,P,14,1,58,1,10,2,4,10,1,12
39.0,4073.0,-0.0045,N,14,1,58,1,10,0,0,0,0,2
39.0,656.0,0.022600000000000002,P,14,1,58,1,10,28,15,159,7,3
39.0,3029.0,0.016800000000000002,P,14,1,58,1,10,0,0,0,0,0
39.0,2085.0,0.008400000000000001,P,14,1,58,1,10,0,0,0,0,0
39.0,275.0,0.0216,P,14,1,58,1,10,11,0,54,1,4
39.0,4590.0,0.0252,P,14,1,58,1,10,0,0,0,0,0
39.0,4757.0,0.033600000000000005,P,14,1,58,1,10,0,0,0,0,0
39.0,2777.0,0.024100000000000003,P,14,1,58,1,10,0,0,0,0,4
39.0,72.0,-0.0014,N,14,1,58,1,10,2,0,4,0,4
39.0,376.0,0.0207,P,14,1,58,1,10,14,7,154,16,0
39.0,1390.0,0.0346,P,14,1,58,1,10,1,0,2,0,1
39.0,885.0,0.0363,P,14,1,58,1,10,0,1,6,0,3
39.0,4146.0,0.00010000000000000009,P,14,1,58,1,10,0,0,0,0,0
39.0,1913.0,0.008150000000000001,P,14,1,58,1,10,5,8,17,5,9
39.0,6565.0,0.008499999999999999,P,14,1,58,1,10,0,0,0,0,0
39.0,4585.0,0.0027,P,14,1,58,1,10,0,0,0,0,0
39.0,21.0,0.0032,P,14,1,58,1,10,9,0,135,1,14
39.0,1305.0,0.0077,P,14,1,58,1,10,7,8,23,0,4
39.0,2785.0,0.01055,P,14,1,58,1,10,0,0,0,0,0
2461.0,867.0,-0.028999999999999998,N,0,2,8,1,5,1,0,3,0,4
2461.0,1607.0,-0.0072,N,0,2,8,1,5,2,0,10,0,0
2461.0,463.0,0.0315,P,0,2,8,1,5,9,2,18,1,6
2461.0,3675.0,-0.00425,N,0,2,8,1,5,0,0,3,1,2
2461.0,3891.0,0.019400000000000008,P,0,2,8,1,5,0,0,2,0,0
2461.0,2234.0,0.017,P,0,2,8,1,5,0,0,1,0,2
2461.0,3930.0,0.031,P,0,2,8,1,5,3,0,8,0,1
2461.0,946.0,0.0132,P,0,2,8,1,5,0,1,2,0,0
2461.0,1230.0,0.0235,P,0,2,8,1,5,7,4,4,7,7
